"Name","SI","Handles","VM","WS","PM","NPM","Path","CommandLine","Parent","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","SafeHandle","Handle","BasePriority","ExitCode","HasExited","StartTime","ExitTime","Id","MachineName","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize64","NonpagedSystemMemorySize","PagedMemorySize64","PagedMemorySize","PagedSystemMemorySize64","PagedSystemMemorySize","PeakPagedMemorySize64","PeakPagedMemorySize","PeakWorkingSet64","PeakWorkingSet","PeakVirtualMemorySize64","PeakVirtualMemorySize","PriorityBoostEnabled","PriorityClass","PrivateMemorySize64","PrivateMemorySize","ProcessorAffinity","SessionId","StartInfo","Threads","HandleCount","VirtualMemorySize64","VirtualMemorySize","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","WorkingSet","SynchronizingObject","MainModule","MainWindowHandle","MainWindowTitle","Responding","ProcessName","PrivilegedProcessorTime","TotalProcessorTime","UserProcessorTime","Site","Container"
"","185","0","0","0","0","0","/usr/libexec/AirPlayXPCHelper","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6152","0",,"False",,,"185",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"185",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (AirPlayXPCHelper)","0","","True","",,,,,
"","186","0","0","0","0","0","/System/Library/Frameworks/CoreMediaIO.framework/Versions/A/Resources/com.apple.cmio.registerassistantservice","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5524","0",,"False",,,"186",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"186",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (com.apple.cmio.registerassistantservice)","0","","True","",,,,,
"","188","0","0","0","0","0","/usr/libexec/syspolicyd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5748","0",,"False",,,"188",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"188",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (syspolicyd)","0","","True","",,,,,
"","189","0","0","0","0","0","/System/Library/PrivateFrameworks/SkyLight.framework/Versions/A/Resources/WindowServer","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1536","0",,"False",,,"189",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"189",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (WindowServer)","0","","True","",,,,,
"","190","0","0","0","0","0","/System/Library/PrivateFrameworks/TCC.framework/Support/tccd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6668","0",,"False",,,"190",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"190",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (tccd)","0","","True","",,,,,
"","191","0","0","0","0","0","/usr/sbin/aslmanager","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7884","0",,"False",,,"191",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"191",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (aslmanager)","0","","True","",,,,,
"","193","0","0","0","0","0","/System/Library/PrivateFrameworks/CoreAnalytics.framework/Support/analyticsd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6056","0",,"False",,,"193",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"193",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (analyticsd)","0","","True","",,,,,
"","195","0","0","0","0","0","/usr/sbin/cfprefsd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1288","0",,"False",,,"195",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"195",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (cfprefsd)","0","","True","",,,,,
"","205","0","0","0","0","0","/usr/libexec/logd_helper","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4692","0",,"False",,,"205",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"205",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (logd_helper)","0","","True","",,,,,
"","207","0","0","0","0","0","/usr/libexec/lsd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4536","0",,"False",,,"207",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"207",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (lsd)","0","","True","",,,,,
"","209","0","0","0","0","0","/usr/libexec/runningboardd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7640","0",,"False",,,"209",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"209",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (runningboardd)","0","","True","",,,,,
"","210","0","0","0","0","0","/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/CarbonCore.framework/Versions/A/Support/coreservicesd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7168","0",,"False",,,"210",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"210",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (coreservicesd)","0","","True","",,,,,
"","217","0","0","0","0","0","/System/Library/PrivateFrameworks/BackgroundTaskManagement.framework/Versions/A/Resources/backgroundtaskmanagementd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5600","0",,"False",,,"217",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"217",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (backgroundtaskmanagementd)","0","","True","",,,,,
"","221","0","0","0","0","0","/usr/libexec/trustd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2176","0",,"False",,,"221",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"221",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (trustd)","0","","True","",,,,,
"","223","0","0","0","0","0","/usr/sbin/mDNSResponder","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5904","0",,"False",,,"223",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"223",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (mDNSResponder)","0","","True","",,,,,
"","225","0","0","0","0","0","/System/Library/PrivateFrameworks/CoreKDL.framework/Support/corekdld","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2264","0",,"False",,,"225",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"225",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (corekdld)","0","","True","",,,,,
"","226","0","0","0","0","0","/usr/libexec/multiversed","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5376","0",,"False",,,"226",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"226",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (multiversed)","0","","True","",,,,,
"","227","0","0","0","0","0","/System/Library/CoreServices/SubmitDiagInfo","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5840","0",,"False",,,"227",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"227",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (SubmitDiagInfo)","0","","True","",,,,,
"","228","0","0","0","0","0","/System/Library/CryptoTokenKit/com.apple.ifdreader.slotd/Contents/MacOS/com.apple.ifdreader","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1116","0",,"False",,,"228",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"228",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (com.apple.ifdreader)","0","","True","",,,,,
"","229","0","0","0","0","0","/usr/libexec/apfsd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6288","0",,"False",,,"229",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"229",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (apfsd)","0","","True","",,,,,
"","230","0","0","0","0","0","/usr/libexec/nehelper","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6016","0",,"False",,,"230",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"230",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (nehelper)","0","","True","",,,,,
"","231","0","0","0","0","0","/usr/libexec/nsurlsessiond","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6520","0",,"False",,,"231",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"231",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (nsurlsessiond)","0","","True","",,,,,
"","232","0","0","0","0","0","/usr/libexec/usbd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","800","0",,"False",,,"232",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"232",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (usbd)","0","","True","",,,,,
"","233","0","0","0","0","0","/System/Library/PrivateFrameworks/InstallerDiagnostics.framework/Versions/A/Resources/installerdiagwatcher","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6332","0",,"False",,,"233",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"233",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (installerdiagwatcher)","0","","True","",,,,,
"","234","0","0","0","0","0","/System/Library/Frameworks/CoreMediaIO.framework/Versions/A/Resources/VDC.plugin/Contents/Resources/VDCAssistant","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6224","0",,"False",,,"234",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"234",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (VDCAssistant)","0","","True","",,,,,
"","247","0","0","0","0","0","/usr/sbin/coreaudiod","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4940","0",,"False",,,"247",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"247",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (coreaudiod)","0","","True","",,,,,
"","252","0","0","0","0","0","/usr/libexec/mobileassetd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2992","0",,"False",,,"252",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"252",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (mobileassetd)","0","","True","",,,,,
"","254","0","0","0","0","0","/System/Library/PrivateFrameworks/SystemStatusServer.framework/Support/systemstatusd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","276","0",,"False",,,"254",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"254",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (systemstatusd)","0","","True","",,,,,
"","269","0","0","0","0","0","/Library/Apple/System/Library/CoreServices/XProtect.app/Contents/XPCServices/XProtectPluginService.xpc/Contents/MacOS/XProtectPluginService","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3312","0",,"False",,,"269",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"269",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (XProtectPluginService)","0","","True","",,,,,
"","1","0","0","0","0","0","/usr/sbin/distnoted","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2120","0",,"False",,,"270",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (distnoted)","0","","True","",,,,,
"","1","0","0","0","0","0","/usr/sbin/distnoted","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6416","0",,"False",,,"280",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (distnoted)","0","","True","",,,,,
"","281","0","0","0","0","0","/System/Library/PrivateFrameworks/CoreDuetContext.framework/Versions/A/Resources/contextstored","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7656","0",,"False",,,"281",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"281",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (contextstored)","0","","True","",,,,,
"","287","0","0","0","0","0","/System/Library/Frameworks/SystemExtensions.framework/Versions/A/Helpers/sysextd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8036","0",,"False",,,"287",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"287",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (sysextd)","0","","True","",,,,,
"","1","0","0","0","0","0","/usr/sbin/distnoted","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4268","0",,"False",,,"304",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (distnoted)","0","","True","",,,,,
"","309","0","0","0","0","0","/usr/libexec/symptomsd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5456","0",,"False",,,"309",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"309",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (symptomsd)","0","","True","",,,,,
"","312","0","0","0","0","0","/System/Library/CoreServices/backupd.bundle/Contents/Resources/backupd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5956","0",,"False",,,"312",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"312",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (backupd)","0","","True","",,,,,
"","314","0","0","0","0","0","/System/Library/CoreServices/Software Update.app/Contents/Resources/softwareupdated","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3764","0",,"False",,,"314",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"314",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (softwareupdated)","0","","True","",,,,,
"","317","0","0","0","0","0","/System/Library/PrivateFrameworks/MobileSoftwareUpdate.framework/Versions/A/XPCServices/com.apple.MobileSoftwareUpdate.CleanupPreparePathService.xpc/Contents/MacOS/com.apple.MobileSoftwareUpdate.CleanupPreparePathService","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4860","0",,"False",,,"317",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"317",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (com.apple.MobileSoftwareUpdate.CleanupPreparePathService)","0","","True","",,,,,
"","1","0","0","0","0","0","/usr/sbin/distnoted","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1580","0",,"False",,,"318",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (distnoted)","0","","True","",,,,,
"","319","0","0","0","0","0","/System/Library/PrivateFrameworks/CacheDelete.framework/deleted_helper","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7348","0",,"False",,,"319",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"319",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (deleted_helper)","0","","True","",,,,,
"","320","0","0","0","0","0","/System/Library/Frameworks/Security.framework/Versions/A/XPCServices/authd.xpc/Contents/MacOS/authd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7108","0",,"False",,,"320",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"320",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (authd)","0","","True","",,,,,
"","1","0","0","0","0","0","/System/Library/PrivateFrameworks/GeoServices.framework/Versions/A/XPCServices/com.apple.geod.xpc/Contents/MacOS/com.apple.geod","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7928","0",,"False",,,"321",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (com.apple.geod)","0","","True","",,,,,
"","1","0","0","0","0","0","/usr/sbin/distnoted","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8056","0",,"False",,,"322",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (distnoted)","0","","True","",,,,,
"","1","0","0","0","0","0","/usr/libexec/secinitd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5016","0",,"False",,,"323",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (secinitd)","0","","True","",,,,,
"","1","0","0","0","0","0","/usr/sbin/cfprefsd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4700","0",,"False",,,"324",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (cfprefsd)","0","","True","",,,,,
"","1","0","0","0","0","0","/usr/libexec/trustd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4392","0",,"False",,,"325",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (trustd)","0","","True","",,,,,
"","328","0","0","0","0","0","/System/Library/Frameworks/Security.framework/Versions/A/XPCServices/com.apple.CodeSigningHelper.xpc/Contents/MacOS/com.apple.CodeSigningHelper","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5572","0",,"False",,,"328",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"328",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (com.apple.CodeSigningHelper)","0","","True","",,,,,
"","331","0","0","0","0","0","/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mds_stores","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1804","0",,"False",,,"331",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"331",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (mds_stores)","0","","True","",,,,,
"","1","0","0","0","0","0","/usr/sbin/distnoted","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7044","0",,"False",,,"332",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (distnoted)","0","","True","",,,,,
"","1","0","0","0","0","0","/usr/sbin/distnoted","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1352","0",,"False",,,"344",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (distnoted)","0","","True","",,,,,
